class	subscriber	messagebody	timestamp	type
0	43	on my way	5/20/12 14:03	Outgoing
0	48	red	5/20/12 17:01	Outgoing
0	48	after	5/20/12 17:50	Outgoing
0	48	k lmk when u head that way	5/20/12 18:24	Incoming
0	48	ok be there in a few	5/20/12 19:41	Incoming
0	48	and remind me again of where rachellives	5/20/12 19:47	Incoming
0	48	my wife is heading home from mcdonalds then we will leave	5/20/12 19:47	Incoming
0	48	ok kewl	5/20/12 19:47	Incoming
0	48	thx	5/20/12 19:54	Incoming
0	43	yes	5/21/12 15:48	Incoming
0	28	yes amber and i r going and mike is going with us	5/23/12 11:34	Outgoing
0	28	still available	5/23/12 11:36	Outgoing
0	28	u can get tickets online or thru eventbrite	5/23/12 11:37	Outgoing
0	28	ok cool	5/23/12 16:18	Incoming
0	18	thank you	5/23/12 19:56	Incoming
0	114	ok	5/24/12 16:53	Incoming
0	13	melinda bob son isbeatiful	5/25/12 10:29	Incoming
0	28	just lmk if so so i can plan how much food	5/26/12 9:34	Outgoing
0	28	no prob lol	5/26/12 10:04	Outgoing
0	13	top o the morning to ya	5/27/12 13:49	Outgoing
0	13	nice	5/27/12 15:10	Outgoing
0	39	i sure did	5/28/12 11:26	Outgoing
0	70	r u sure that it was today not tomorrow	5/30/12 13:10	Incoming
0	70	funny	5/30/12 13:20	Outgoing
0	13	new doctor also dr smith	5/30/12 17:11	Incoming
0	29	out	5/31/12 8:03	Outgoing
0	29	game just canceled	5/31/12 17:28	Incoming
0	13	lol k	6/1/12 9:36	Outgoing
1	3	i got some of that hydro good stuff	6/1/12 12:13	Incoming
1	3	well you do your line on the table and ill toke my marijuana	6/1/12 12:16	Incoming
0	70	r section	6/1/12 16:45	Incoming
0	28	yeah one of us	6/2/12 11:09	Outgoing
0	28	sounds good	6/2/12 11:10	Outgoing
0	3	nada	6/2/12 19:46	Incoming
0	3	k	6/2/12 19:47	Incoming
0	3	her biological dad out in hyde park area	6/2/12 19:48	Outgoing
0	3	lol k	6/2/12 19:50	Incoming
0	49	cool	6/3/12 13:46	Incoming
0	49	ok	6/3/12 13:51	Incoming
0	40	sorry thanks	6/3/12 14:37	Incoming
0	70	hi cindy	6/4/12 9:58	Incoming
0	13	thank you	6/4/12 10:27	Incoming
0	43	r you there yet	6/5/12 8:46	Incoming
1	13	this nose candy gets me pretty amped	6/5/12 13:01	Incoming
0	43	call me please	6/5/12 13:34	Incoming
0	49	ok i am off then	6/7/12 7:34	Incoming
0	13	sure throw a price tag on your head and come on over	6/9/12 9:54	Outgoing
0	39	donated	6/9/12 13:31	Outgoing
0	4	i put note in my calendar to talk to amber about it tomorrow	6/11/12 23:03	Outgoing
0	4	lol ok cool	6/11/12 23:47	Incoming
0	4	no on vacation	6/12/12 10:58	Outgoing
0	49	at home	6/12/12 11:05	Outgoing
0	131	she may have been at the wheel her and her boyfriend	6/12/12 15:08	Incoming
0	131	yes they have been together for the last five years did u say hi to her	6/12/12 15:14	Incoming
0	131	ok tell i said hi also	6/12/12 15:16	Incoming
0	131	i would have taken u to work	6/12/12 16:34	Incoming
0	29	out	6/14/12 15:16	Outgoing
0	4	yeah	6/14/12 16:35	Outgoing
0	4	call when u can to work out details	6/14/12 17:04	Outgoing
0	49	jacks going to call	6/14/12 18:15	Incoming
0	3	oh ok no prob	6/15/12 7:51	Outgoing
0	3	haha nice	6/15/12 8:00	Outgoing
0	4	so call asap	6/15/12 18:24	Outgoing
0	4	fyi traffic sucks	6/15/12 18:59	Outgoing
0	4	k	6/15/12 20:19	Incoming
0	4	on foot almost there	6/15/12 20:53	Outgoing
0	4	coo	6/15/12 20:54	Incoming
0	6	just got home from fathers day with ambers dad	6/16/12 19:09	Outgoing
0	6	if u come out this way sure	6/16/12 19:35	Outgoing
0	6	cool	6/16/12 19:39	Outgoing
0	88	all u can eat ribs today	6/17/12 19:06	Outgoing
0	88	oh that is so mean wish i was there	6/17/12 19:07	Incoming
0	88	well if i was i sure would help u eat some of the ribs	6/17/12 19:12	Incoming
0	88	lol ok	6/17/12 19:19	Incoming
0	88	looks so good	6/17/12 19:42	Incoming
0	13	thx	6/18/12 13:52	Outgoing
0	13	hope ur feeling better	6/19/12 8:39	Outgoing
0	13	remmberjuly	6/20/12 8:25	Incoming
0	13	when do you come back	6/20/12 8:27	Incoming
0	13	early july	6/20/12 8:29	Outgoing
0	1	yeah	6/20/12 13:08	Outgoing
0	1	i think just us	6/20/12 13:10	Outgoing
0	1	ok that will work	6/20/12 13:11	Incoming
0	1	probably not becuz i still need to pack haha	6/20/12 13:24	Outgoing
0	1	ok	6/20/12 13:28	Incoming
0	1	ok	6/20/12 16:14	Incoming
0	53	he is smiths uncle	6/21/12 21:40	Incoming
0	49	ok	6/22/12 17:26	Outgoing
0	30	maybe	6/23/12 16:22	Incoming
0	30	nice	6/23/12 16:49	Outgoing
0	70	thank you larry	6/25/12 11:44	Outgoing
0	13	early july	6/25/12 16:27	Outgoing
0	33	ok	6/25/12 18:45	Incoming
0	33	how do you know betsy	6/26/12 12:52	Incoming
0	33	i thought maybe you met somewhere	6/26/12 16:13	Incoming
0	36	nope	6/26/12 18:32	Outgoing
0	36	lol ok thanks	6/26/12 18:33	Incoming
0	43	can someone turn on skype so i can talk to the group	6/27/12 16:46	Incoming
0	13	when are you coming home love dad	6/27/12 18:21	Incoming
0	3	yes	6/28/12 11:34	Outgoing
0	3	yep	6/28/12 11:38	Outgoing
0	13	landed in chicago	6/30/12 20:45	Outgoing
0	13	will do	6/30/12 20:48	Outgoing
1	12	lets smoke a bowl	7/1/12 15:45	Outgoing
0	3	yeah i had asked him to call me tomorrow to work out the specifics	7/1/12 15:48	Outgoing
0	3	k	7/1/12 15:49	Incoming
0	8	just woke up sorry	7/3/12 12:15	Outgoing
0	8	no good	7/3/12 13:14	Incoming
0	8	try now	7/3/12 13:16	Outgoing
0	8	no dice	7/3/12 13:18	Incoming
0	8	must be something on their end	7/3/12 13:20	Outgoing
0	8	ok	7/3/12 13:22	Incoming
0	8	hold on	7/3/12 13:28	Incoming
0	8	i set it back already	7/3/12 13:28	Outgoing
0	6	hey bud what you up to tnght	7/3/12 14:05	Incoming
0	3	politics	7/4/12 0:27	Incoming
0	3	that sucks	7/4/12 0:29	Outgoing
0	3	cool	7/4/12 0:49	Outgoing
1	12	take a hit on my bong later man	7/4/12 10:32	Incoming
0	13	yup	7/4/12 10:35	Outgoing
0	29	out	7/5/12 11:35	Outgoing
0	13	k	7/5/12 13:56	Outgoing
0	83	dehydration	7/5/12 15:12	Incoming
0	3	cool i will be at your house on friday	7/5/12 17:44	Outgoing
0	3	k	7/5/12 17:47	Incoming
0	12	we r at sox game	7/7/12 17:37	Outgoing
0	12	ok cool	7/7/12 17:39	Incoming
0	12	k let me knw bud	7/7/12 17:40	Incoming
0	12	k if nt u wnt to meet at bdubs in chicago	7/7/12 17:47	Incoming
0	12	k	7/7/12 17:53	Incoming
0	12	hey bud what u guys wnt to do	7/7/12 19:39	Incoming
0	12	we r gonna head up later	7/7/12 19:39	Outgoing
0	12	relaxing right now	7/7/12 19:40	Outgoing
0	12	k where at friends	7/7/12 19:40	Incoming
0	12	yeah	7/7/12 19:41	Outgoing
0	12	ok	7/7/12 19:42	Incoming
0	6	k	7/7/12 20:43	Incoming
0	6	we are here were u at	7/7/12 21:14	Incoming
0	6	by the dancers	7/7/12 21:16	Outgoing
0	6	we are here were u at bud	7/7/12 21:16	Incoming
0	6	by the music and dancers	7/7/12 21:16	Outgoing
0	33	is mom with u	7/10/12 16:52	Incoming
0	70	it has been reset to our default	7/10/12 19:14	Incoming
0	101	no biggie	7/10/12 21:48	Incoming
0	29	out	7/12/12 14:26	Outgoing
0	6	yes	7/12/12 20:56	Outgoing
0	6	ah ok	7/12/12 20:57	Incoming
0	6	studying spanish	7/15/12 13:47	Outgoing
0	6	lol well i just wanted to stop by and talk for a few minutes	7/15/12 13:57	Incoming
0	6	in about an hour or so	7/15/12 13:59	Incoming
0	6	k see ya then	7/15/12 14:21	Outgoing
0	6	no still in mine	7/15/12 14:42	Incoming
0	6	k someone was in my driveway haha	7/15/12 14:44	Outgoing
0	4	a guy here said u can even take over his lease if u wanted	7/19/12 9:05	Outgoing
0	29	out	7/19/12 11:30	Outgoing
0	8	best buy pushes them	7/19/12 17:15	Outgoing
0	8	it depends on what games they play and the graphics card	7/19/12 17:18	Incoming
0	33	told you i did not have them	7/19/12 20:01	Outgoing
0	3	k	7/20/12 17:18	Incoming
0	39	on our way	7/20/12 18:21	Incoming
0	3	k	7/20/12 18:39	Incoming
1	12	bring me a few more bars of those pills	7/21/12 17:26	Incoming
0	3	i will be later	7/21/12 18:22	Incoming
0	3	let me know if u want to hang out	7/21/12 18:23	Outgoing
0	3	aight	7/21/12 19:12	Incoming
0	8	yeah	7/26/12 9:39	Outgoing
0	8	maybe it was spurious	7/26/12 9:50	Outgoing
0	4	sounds good	7/26/12 11:41	Outgoing
0	40	we are on our way out	7/26/12 17:27	Incoming
0	39	we are heading out	7/26/12 19:19	Incoming
0	70	parking lot	7/27/12 9:42	Incoming
0	6	hey my friend noah is coming tonight	7/30/12 14:17	Incoming
0	88	not fair you are evil	7/31/12 18:29	Incoming
0	62	ok	8/1/12 8:12	Incoming
0	62	tell him to come here	8/1/12 8:14	Incoming
0	4	yeah	8/1/12 14:59	Incoming
0	4	yeah	8/1/12 15:22	Incoming
0	4	it would take me that to walk there	8/1/12 15:30	Outgoing
0	4	u can meet up with us and grab a coffee or something	8/1/12 15:32	Incoming
0	4	sounds good walking in that direction	8/1/12 15:34	Outgoing
0	4	coo	8/1/12 15:35	Incoming
0	17	i c noreport	8/3/12 7:07	Incoming
0	17	ahh crap	8/3/12 7:08	Outgoing
0	17	i will remotely send it soon	8/3/12 7:08	Outgoing
0	17	you will have it in your email inbox in a couple minutes	8/3/12 7:08	Outgoing
0	17	thx	8/3/12 7:09	Incoming
0	17	u funny boy	8/3/12 7:18	Incoming
0	17	k	8/3/12 7:47	Incoming
0	17	no joke	8/3/12 8:13	Outgoing
0	17	thx	8/3/12 8:34	Incoming
0	8	yeah be there in a few	8/3/12 11:56	Outgoing
0	8	k	8/3/12 11:56	Incoming
0	8	k	8/3/12 11:57	Incoming
0	62	jane smith	8/3/12 12:40	Outgoing
0	62	ok thanks	8/3/12 12:41	Incoming
0	6	hey bud what you and amber up to tnght	8/3/12 19:46	Incoming
0	6	still at work	8/3/12 19:47	Outgoing
0	6	ok	8/3/12 19:48	Incoming
0	62	i am up now	8/4/12 8:14	Outgoing
0	4	in chicago	8/4/12 11:28	Outgoing
0	4	taking my little bro to the zoo and to see the city	8/4/12 11:30	Outgoing
0	4	hw	8/4/12 11:34	Outgoing
0	4	yeah	8/4/12 11:38	Outgoing
0	4	i can bring the van with no seats also	8/4/12 11:42	Outgoing
1	12	i snort cocaine	8/6/12 9:48	Outgoing
0	8	i see	8/6/12 12:25	Outgoing
0	8	whatever they are selling is the fastest you can get	8/6/12 12:30	Outgoing
0	8	it varies	8/6/12 12:30	Outgoing
0	8	but check to make sure u get what u pay for becuz they are notorious for not giving u what they say they will	8/6/12 12:31	Outgoing
0	8	bandwidth speed test online	8/6/12 12:35	Outgoing
0	8	ok	8/6/12 12:39	Incoming
0	62	we are by the elephant ears	8/6/12 18:22	Outgoing
0	62	we are at the red barn elephant ears place	8/6/12 18:41	Incoming
0	62	we are at the red barn elephant ears place	8/6/12 18:41	Incoming
0	33	please tell everyone thanks	8/6/12 22:26	Incoming
0	8	guy is installing cable but i will wait for you to do ends	8/8/12 12:58	Outgoing
0	33	nicr	8/8/12 16:26	Outgoing
0	1	nope no money till tomorrow haha	8/9/12 19:29	Outgoing
0	1	lol ok	8/9/12 19:31	Incoming
0	62	we are out of the construction already	8/10/12 14:43	Incoming
0	62	nothin back in the room kids are laying down but said they wanna eat when they wake up	8/11/12 12:55	Incoming
0	62	they are starting to stir	8/11/12 13:41	Incoming
0	62	the kids are dressed and ready	8/11/12 14:38	Incoming
0	4	cool	8/11/12 18:56	Outgoing
1	12	i smoke marijuana	8/11/12 21:22	Incoming
0	12	yes	8/11/12 22:58	Incoming
0	12	cool checking out	8/12/12 12:16	Outgoing
0	58	no its darla	8/12/12 13:23	Incoming
0	62	got it	8/13/12 12:46	Incoming
0	62	why you stopping	8/13/12 14:05	Outgoing
0	62	ok	8/13/12 14:08	Incoming
0	62	i dunno where ours is gonna be	8/13/12 14:08	Incoming
0	13	did you get mesage about aunt sheila	8/14/12 8:49	Incoming
0	13	yes	8/14/12 10:10	Outgoing
0	13	in class	8/14/12 10:10	Outgoing
0	62	ok sorry to bother you	8/17/12 10:09	Incoming
0	62	np	8/17/12 10:43	Outgoing
0	62	ok thanks again	8/17/12 11:22	Incoming
0	62	i hope to have answer soon	8/17/12 11:22	Outgoing
0	4	i think so	8/17/12 15:15	Outgoing
0	3	ur welcome	8/17/12 17:03	Outgoing
0	3	lol ok	8/17/12 17:10	Incoming
0	3	yeah sure	8/18/12 11:14	Outgoing
0	3	k	8/18/12 11:22	Outgoing
0	2	in virginia yes	8/19/12 15:25	Outgoing
0	23	this is me	8/20/12 11:08	Outgoing
0	23	thanks	8/20/12 11:26	Incoming
0	83	yes	8/20/12 12:11	Incoming
0	13	excellent	8/20/12 19:32	Outgoing
0	15	probably any music store has someone who gives lessons	8/21/12 13:51	Outgoing
0	15	k	8/21/12 13:51	Outgoing
0	8	i think web but also look at local	8/22/12 15:25	Outgoing
0	8	k	8/22/12 15:25	Incoming
0	8	thx	8/22/12 15:25	Outgoing
0	8	invalid website	8/22/12 15:39	Outgoing
1	12	i got nose candy for weekend	8/22/12 15:41	Outgoing
1	12	i shoot up heroin	8/22/12 15:41	Outgoing
0	8	i think it might work	8/22/12 15:48	Outgoing
0	8	outstanding	8/22/12 15:49	Outgoing
0	8	k np thx	8/22/12 15:50	Outgoing
0	12	ok	8/23/12 10:33	Incoming
1	12	i need some schmeck man	8/24/12 10:12	Incoming
1	12	gonna try some robo	8/24/12 10:14	Incoming
0	4	sounds good	8/24/12 17:57	Outgoing
0	4	cool	8/24/12 18:01	Outgoing
0	2	just landed	8/25/12 11:56	Outgoing
0	39	we are here	8/25/12 13:41	Incoming
0	40	lol	8/26/12 13:38	Incoming
0	33	hey do you have a droid razor cell phone	8/26/12 19:21	Incoming
0	62	thank goodness hopefully its one i need lolol	8/27/12 10:13	Incoming
0	49	wow	8/29/12 20:24	Incoming
0	28	depends on the model	8/30/12 16:29	Outgoing
0	3	yeah	8/31/12 11:19	Outgoing
0	3	coo	8/31/12 11:19	Incoming
0	3	thx	8/31/12 18:22	Outgoing
0	8	oh well	8/31/12 18:23	Outgoing
0	8	excellent	8/31/12 18:30	Outgoing
0	8	yeah	8/31/12 18:33	Outgoing
0	8	ok maybe i can finish the other computer	8/31/12 18:34	Incoming
0	8	nice haha	8/31/12 18:34	Outgoing
0	8	sounds good	8/31/12 18:36	Outgoing
1	12	cookin some smack got my spoon	8/31/12 18:53	Incoming
0	8	he worked with a guy names mitchell	8/31/12 19:08	Incoming
0	49	on my way	8/31/12 19:22	Outgoing
0	3	k no prob	8/31/12 21:01	Outgoing
0	62	ok	9/1/12 12:52	Incoming
0	3	maybe food and hanging out at my place	9/1/12 12:53	Outgoing
0	62	not raining at all here	9/1/12 14:52	Incoming
0	62	how far away	9/1/12 22:03	Outgoing
0	62	on our way home	9/1/12 22:03	Incoming
0	62	just left	9/1/12 22:04	Incoming
0	62	no thats not what i mean	9/1/12 22:12	Incoming
0	62	and ash left it in the kitchen we used it once and then it was gone	9/1/12 22:14	Incoming
0	62	ok	9/1/12 22:31	Incoming
0	62	thank you	9/1/12 22:32	Incoming
0	8	have him log off and log back on	9/4/12 10:58	Incoming
0	8	k	9/4/12 11:01	Outgoing
0	28	although that may not convince her	9/5/12 15:19	Outgoing
0	28	then software it is most likely	9/5/12 15:23	Outgoing
0	28	hmm that sounds good	9/5/12 15:25	Incoming
0	28	you would need to add it to the login items under her user acct so it comes up whenever she starts the computer	9/5/12 15:26	Outgoing
0	28	not a problem	9/5/12 15:27	Incoming
0	28	thats exactly what ipanic does	9/5/12 15:28	Outgoing
0	28	yeah awhile back	9/5/12 15:58	Outgoing
0	20	yes	9/6/12 18:44	Outgoing
0	20	need it tomorrow	9/6/12 20:39	Incoming
0	12	yep	9/8/12 10:50	Outgoing
0	62	no word from michael yet	9/8/12 11:45	Outgoing
1	12	nose candy please	9/8/12 14:08	Incoming
0	6	ur welcome	9/8/12 14:41	Outgoing
0	33	send us the recipe	9/9/12 13:11	Outgoing
0	33	ok	9/9/12 13:14	Incoming
0	33	cool	9/9/12 16:33	Incoming
0	28	yeah	9/9/12 16:40	Outgoing
0	33	dang for real	9/9/12 16:40	Incoming
0	33	love that face	9/9/12 17:19	Incoming
0	28	yeah prolly a good idea	9/9/12 18:14	Outgoing
0	28	s accidentally packed it and took it back to tn	9/9/12 18:16	Incoming
0	28	the original disk plus any upgrade if relevant	9/9/12 18:21	Outgoing
0	28	k good	9/9/12 18:24	Outgoing
0	28	on my way	9/9/12 19:06	Incoming
0	28	k	9/9/12 19:18	Outgoing
0	32	hmm let me look	9/10/12 16:37	Incoming
0	32	ok	9/10/12 16:38	Incoming
0	28	either way lol	9/10/12 17:36	Outgoing
0	28	i could bring it to work if u want to pick it up there	9/10/12 22:33	Outgoing
1	12	tecate isnt beer either	9/10/12 22:42	Incoming
0	49	i have lots	9/11/12 9:25	Incoming
0	28	sweeeet	9/11/12 12:05	Incoming
0	28	sorry got called back to work so gotta get it from my office	9/11/12 13:01	Outgoing
1	12	got any more vicodin	9/11/12 14:18	Outgoing
0	28	actually just call me from parking lot it is in my car	9/11/12 14:18	Outgoing
0	49	i picked up moms rx while i was at store	9/11/12 17:07	Incoming
0	36	aurora	9/12/12 10:14	Incoming
0	4	sounds good	9/12/12 15:55	Outgoing
1	12	pass the vikes	9/12/12 15:58	Incoming
0	8	but maybe was earlier	9/13/12 14:11	Outgoing
0	62	ok sweet	9/15/12 11:41	Incoming
0	40	getting ready to head that way	9/15/12 15:47	Incoming
0	62	blackhawks	9/15/12 22:26	Incoming
0	62	box so sorry for that	9/16/12 10:20	Incoming
0	62	thank you	9/16/12 10:52	Incoming
0	49	anytime you want	9/16/12 12:41	Incoming
0	49	yes	9/16/12 12:47	Outgoing
0	49	sre cmoe get me	9/16/12 12:48	Incoming
0	49	ok	9/16/12 12:49	Incoming
0	39	she wants to wear it home	9/20/12 15:37	Incoming
0	62	ur sin is home	9/22/12 19:31	Outgoing
0	39	heading back	9/23/12 19:33	Incoming
0	43	send me the encryption email again thks	9/28/12 14:08	Incoming
0	49	i wil be there	9/29/12 7:53	Incoming
0	49	lol	10/1/12 20:27	Incoming
0	62	crap	10/6/12 9:32	Incoming
0	62	ok	10/6/12 12:15	Incoming
0	88	he only had one	10/6/12 18:51	Incoming
0	88	they may keep her	10/6/12 18:57	Incoming
0	43	also check foldersforo ther classes	10/8/12 8:27	Incoming
0	43	nothing for me for other students	10/8/12 8:43	Incoming
0	70	parking lot	10/8/12 9:28	Incoming
0	62	oh no	10/9/12 7:32	Incoming
0	33	me too	10/12/12 9:09	Incoming
0	62	ok thanks	10/13/12 9:12	Incoming
0	62	can i eat the meatballs	10/13/12 17:11	Incoming
0	62	yes	10/13/12 17:17	Outgoing
0	62	aww that sucks	10/13/12 17:18	Incoming
0	49	oh shit	10/14/12 10:28	Incoming
0	33	nothing	10/21/12 9:12	Outgoing
0	149	yeah well see luv	1/10/12 13:47	Outgoing
0	149	i miss u so mmuch	1/10/12 17:14	Outgoing
0	149	hope ur having a good day so far im thinkn bout u	1/11/12 11:20	Incoming
0	149	they just gave me another court date babe	1/12/12 13:09	Incoming
0	149	love u	1/12/12 10:12	Incoming
0	149	love u girlie	1/12/12 17:11	Incoming
0	149	im on my way home boo	1/12/12 17:23	Incoming
0	148	rom in my bathroom wasnt gonna b a salty bitch plus all these text sucks to b ur bitch ass wasnt gonna bc then everyone	1/6/12 19:42	Incoming
1	148	joke and ur gonna talk shit bout me and bobby being heroin junkies lmao i got scripts and get dropped weekly wonder ur piss clean	1/6/12 19:42	Incoming
0	148	yone who was over last night i showed everything to	1/6/12 19:55	Incoming
0	148	lmfao thanks needed that laugh	1/6/12 20:29	Incoming
0	148	ur done go share stds with tim and jessica so ur step dad can rap u again keep it all in the family dont wory wont bother ur	1/6/12 20:58	Incoming
0	148	just keep my name out ur my and my fruiends bye	1/6/12 20:59	Incoming
0	145	that aint even right	11/23/11 16:53	Incoming
1	143	i got some of that fine dro or the regular skunk	11/23/11 17:08	Incoming
1	144	sure u just moochin weed	11/23/11 17:08	Incoming
0	142	my bad	11/23/11 6:34	Incoming
0	144	who said i was coming by	11/23/11 6:34	Incoming
1	144	its gonna take more than some pot to get me to come over	11/23/11 6:34	Incoming
1	144	no way man i got my own herb	11/23/11 19:32	Outgoing
1	144	yeah come up i got some grams of crack to split wit u	11/23/11 19:32	Outgoing
1	145	yah but he said he knew i was selling bars	11/23/11 19:32	Outgoing
0	144	bs	11/23/11 19:46	Incoming
1	144	hey come see my new crib and bring some skunk	11/23/11 19:46	Outgoing
0	144	k	12/1/11 10:31	Incoming
0	145	ya it is	12/1/11 10:31	Outgoing
0	157	for me	4/2/12 22:15	Outgoing
0	150	im here	4/2/12 22:18	Outgoing
1	148	heroin is bad stuff	4/2/12 22:18	Incoming
1	148	yes heroin is horrible	4/2/12 23:26	Outgoing
0	151	k	4/2/12 23:29	Outgoing
1	148	so is acid for that matter	4/2/12 23:29	Incoming
0	155	snack of course	4/2/12 23:29	Incoming
1	157	man i keep my friends close and my skag closer	4/2/12 23:29	Incoming
1	148	that black tar aint no junk to mess with	4/2/12 19:37	Outgoing
1	154	no no man i just smoke weed now	4/2/12 19:37	Incoming
0	157	my man	4/2/12 19:37	Incoming
0	148	what r u doing i just woke up i got a head ache boo	4/2/12 19:39	Incoming
1	154	since i got busted for possession of marijuana	4/2/12 19:39	Incoming
1	157	haha im totally amped right now	4/2/12 19:39	Incoming
0	154	sure sounds fun	4/2/12 19:40	Incoming
0	157	answers that question	4/2/12 19:40	Outgoing
0	154	yeah sucks	4/2/12 20:44	Incoming
1	154	we can hang out somewhere else instead of ur house if me bringing shrooms freaks u out or anything	4/2/12 20:45	Outgoing
0	152	almost there	4/3/12 13:10	Incoming
1	155	gotcha ill get some blow fo sho	4/3/12 13:10	Incoming
1	154	hey i got some shrooms	4/3/12 22:06	Outgoing
1	157	hey i got coke for tonight	4/3/12 22:06	Outgoing
1	148	that kinda crap is happening a lot nowadays with those bath salts	4/3/12 10:44	Outgoing
1	155	blow	4/3/12 10:44	Outgoing
1	157	yeah he can handle his antifreeze	4/3/12 10:44	Outgoing
1	155	snort some lines and choo choo	4/3/12 0:42	Outgoing
1	156	hey devon i need some nose candy	4/3/12 14:15	Outgoing
0	156	it gonna cost u	4/3/12 14:16	Incoming
0	156	ya	4/3/12 14:16	Outgoing
0	152	theyr pretty torn up	4/3/12 14:16	Outgoing
1	148	yeah those bath salts make ppl do crazy shit	4/3/12 14:16	Outgoing
1	156	i might even have to throw in some xtc	4/3/12 14:16	Incoming
1	156	yeah this girl might wanna roll on some xtc	4/3/12 14:17	Outgoing
1	156	yeah they like rollin on e	4/3/12 14:32	Incoming
1	156	ill throw in some dro	4/3/12 15:41	Incoming
1	156	add some coke to the mix and we got ourselves a party	4/3/12 15:41	Outgoing
0	148	oic	4/3/12 15:50	Outgoing
0	156	k where u at	4/3/12 15:50	Outgoing
0	154	joe popped my balloon today	4/3/12 15:51	Outgoing
0	156	my crib	4/3/12 15:51	Incoming
0	156	of course	4/3/12 15:51	Outgoing
0	148	i heard	4/3/12 19:03	Incoming
0	154	oh well	4/3/12 19:03	Incoming
1	156	thx for the tecate	4/3/12 19:03	Incoming
